day,x,y
502,-103.5,1.5
503,-103.5,1.5
503,-104.5,1.5
503,-104.5,1.5
503,-104.5,1.5
503,-104.5,1.5
503,-104.5,1.5
503,-105.5,1.5
503,-105.5,1.5
503,-105.5,1.5
503,-105.5,1.5
503,-106.5,0.5
503,-106.5,0.5
503,-106.5,0.5
503,-106.5,1.5
503,-106.5,1.5
503,-106.5,1.5
503,-107.5,1.5
516,-123.5,1.5
516,-123.5,1.5
516,-123.5,1.5
516,-123.5,1.5
516,-123.5,0.5
516,-123.5,0.5
516,-123.5,0.5
516,-123.5,0.5
517,-123.5,0.5
517,-123.5,0.5
517,-123.5,0.5
517,-123.5,0.5
517,-124.5,0.5
517,-124.5,0.5
517,-124.5,0.5
517,-124.5,0.5
517,-124.5,0.5
517,-124.5,0.5
517,-124.5,0.5
517,-124.5,0.5
517,-125.5,0.5
517,-125.5,0.5
517,-125.5,0.5
517,-125.5,0.5
517,-125.5,0.5
517,-125.5,0.5
517,-125.5,0.5
517,-126.5,0.5
517,-126.5,0.5
517,-126.5,0.5
517,-126.5,0.5
517,-126.5,0.5
517,-126.5,0.5
517,-126.5,0.5
517,-126.5,0.5
517,-126.5,-0.5
517,-126.5,-0.5
517,-126.5,-0.5
536,-109.5,-0.5
536,-109.5,-0.5
536,-109.5,-0.5
536,-109.5,-0.5
536,-109.5,0.5
536,-109.5,0.5
536,-109.5,0.5
536,-109.5,0.5
536,-108.5,0.5
536,-108.5,0.5
536,-108.5,0.5
536,-108.5,0.5
536,-108.5,0.5
536,-108.5,0.5
536,-107.5,0.5
536,-107.5,0.5
536,-107.5,0.5
536,-107.5,0.5
536,-107.5,0.5
536,-107.5,0.5
536,-107.5,0.5
536,-106.5,0.5
536,-106.5,0.5
536,-106.5,0.5
536,-106.5,0.5
536,-106.5,0.5
537,-106.5,0.5
537,-106.5,0.5
537,-106.5,0.5
537,-105.5,0.5
537,-105.5,0.5
537,-105.5,0.5
537,-105.5,0.5
537,-105.5,0.5
537,-104.5,-0.5
537,-104.5,-0.5
537,-104.5,-0.5
537,-104.5,-0.5
537,-104.5,-0.5
537,-103.5,-0.5
537,-103.5,-0.5
537,-103.5,-0.5
537,-103.5,-0.5
537,-103.5,-0.5
537,-102.5,-0.5
537,-102.5,0.5
537,-102.5,-0.5
537,-102.5,-0.5
538,-102.5,-0.5
538,-102.5,-0.5
538,-101.5,-0.5
538,-101.5,-0.5
538,-101.5,-0.5
538,-101.5,-0.5
538,-101.5,-0.5
538,-101.5,-0.5
538,-100.5,-0.5
538,-100.5,-0.5
538,-100.5,-0.5
538,-100.5,-0.5
538,-100.5,-0.5
538,-100.5,-0.5
538,-99.5,-0.5
538,-99.5,-0.5
564,-104.5,0.5
564,-105.5,0.5
564,-105.5,0.5
571,-123.5,-0.5
571,-123.5,-0.5
571,-123.5,-0.5
571,-123.5,-0.5
571,-123.5,-0.5
571,-123.5,-0.5
571,-123.5,-0.5
571,-123.5,0.5
571,-123.5,0.5
571,-123.5,0.5
571,-124.5,0.5
571,-124.5,0.5
571,-124.5,0.5
571,-124.5,0.5
571,-124.5,0.5
571,-124.5,0.5
571,-124.5,-0.5
571,-124.5,-0.5
571,-124.5,-0.5
571,-125.5,-0.5
571,-125.5,-0.5
571,-125.5,-0.5
571,-125.5,-0.5
571,-125.5,-0.5
571,-125.5,-0.5
571,-125.5,-0.5
571,-125.5,-0.5
571,-126.5,0.5
571,-126.5,0.5
571,-126.5,0.5
571,-126.5,0.5
571,-126.5,0.5
571,-126.5,0.5
571,-126.5,0.5
571,-126.5,0.5
571,-126.5,0.5
572,-127.5,0.5
572,-127.5,0.5
572,-127.5,0.5
572,-127.5,0.5
572,-127.5,-0.5
572,-127.5,-0.5
572,-127.5,-0.5
572,-127.5,-0.5
572,-127.5,0.5
572,-128.5,0.5
572,-128.5,0.5
572,-128.5,0.5
572,-128.5,0.5
572,-128.5,0.5
572,-128.5,0.5
572,-128.5,0.5
572,-128.5,0.5
572,-128.5,0.5
572,-129.5,0.5
572,-129.5,0.5
572,-129.5,0.5
572,-129.5,-0.5
572,-129.5,-0.5
572,-129.5,-0.5
572,-129.5,-0.5
572,-129.5,-0.5
572,-130.5,-0.5
620,-123.5,-1.5
620,-122.5,-1.5
620,-122.5,-1.5
620,-122.5,-1.5
620,-121.5,-1.5
620,-121.5,-1.5
621,-115.5,-1.5
621,-117.5,-0.5
621,-117.5,-0.5
621,-117.5,-1.5
621,-117.5,-1.5
621,-116.5,-1.5
621,-116.5,-1.5
621,-116.5,-1.5
621,-116.5,-1.5
621,-116.5,-1.5
621,-116.5,-1.5
621,-116.5,-1.5
622,-115.5,-1.5
622,-115.5,-1.5
622,-115.5,-1.5
622,-115.5,-1.5
622,-115.5,-1.5
622,-115.5,-1.5
622,-115.5,-1.5
622,-114.5,-1.5
622,-114.5,-1.5
622,-114.5,-1.5
622,-114.5,-1.5
622,-114.5,-1.5
622,-114.5,-1.5
622,-114.5,-1.5
622,-113.5,-1.5
622,-113.5,-1.5
622,-113.5,-1.5
622,-113.5,-1.5
622,-113.5,-1.5
622,-113.5,-1.5
622,-113.5,-1.5
622,-113.5,-1.5
622,-112.5,-0.5
622,-112.5,-1.5
622,-112.5,-1.5
622,-112.5,-1.5
622,-112.5,-1.5
622,-112.5,-1.5
622,-111.5,-1.5
622,-111.5,-1.5
622,-111.5,-1.5
622,-111.5,-1.5
622,-111.5,-1.5
623,-111.5,-1.5
623,-111.5,-1.5
623,-110.5,-1.5
623,-110.5,-1.5
623,-110.5,-1.5
623,-110.5,-1.5
623,-110.5,-1.5
623,-110.5,-1.5
623,-109.5,-1.5
623,-109.5,-1.5
623,-109.5,-1.5
623,-109.5,-1.5
623,-109.5,-1.5
623,-109.5,-1.5
623,-108.5,-1.5
623,-108.5,-1.5
623,-108.5,-1.5
623,-107.5,-1.5
623,-106.5,-1.5
624,-106.5,-1.5
643,-105.5,-2.5
643,-105.5,-2.5
643,-106.5,-2.5
643,-106.5,-2.5
643,-106.5,-2.5
643,-106.5,-2.5
643,-106.5,-2.5
643,-106.5,-2.5
643,-107.5,-2.5
643,-107.5,-2.5
643,-107.5,-2.5
643,-107.5,-2.5
643,-107.5,-2.5
644,-107.5,-2.5
644,-108.5,-2.5
644,-108.5,-2.5
352,-86.5,-0.5
352,-87.5,0.5
352,-87.5,0.5
352,-87.5,0.5
352,-87.5,0.5
352,-88.5,0.5
352,-88.5,0.5
352,-88.5,0.5
352,-88.5,1.5
355,-93.5,1.5
355,-93.5,1.5
355,-93.5,1.5
355,-93.5,1.5
355,-93.5,1.5
355,-93.5,0.5
359,-93.5,0.5
359,-93.5,0.5
360,-92.5,-0.5
360,-92.5,-0.5
361,-92.5,-0.5
372,-93.5,1.5
372,-93.5,1.5
372,-93.5,1.5
372,-93.5,1.5
374,-86.5,1.5
374,-86.5,1.5
397,-85.5,-1.5
397,-86.5,-1.5
397,-86.5,-1.5
400,-89.5,-2.5
400,-90.5,-2.5
408,-89.5,-2.5
415,-85.5,-2.5
415,-84.5,-2.5
416,-84.5,-1.5
456,-85.5,-8.5
456,-85.5,-8.5
456,-84.5,-9.5
456,-84.5,-9.5
456,-84.5,-9.5
458,-80.5,-10.5
458,-80.5,-10.5
458,-80.5,-10.5
458,-80.5,-10.5
483,-84.5,-0.5
483,-84.5,-0.5
483,-84.5,-0.5
483,-84.5,-0.5
483,-85.5,-0.5
483,-85.5,-0.5
483,-85.5,-0.5
483,-85.5,0.5
483,-85.5,0.5
483,-85.5,0.5
483,-85.5,0.5
483,-86.5,0.5
483,-86.5,0.5
483,-86.5,0.5
483,-86.5,0.5
483,-86.5,-0.5
483,-86.5,-0.5
483,-87.5,-0.5
483,-87.5,-0.5
484,-87.5,0.5
484,-87.5,0.5
484,-87.5,0.5
484,-87.5,0.5
533,-85.5,0.5
533,-86.5,0.5
533,-86.5,0.5
533,-86.5,0.5
533,-86.5,0.5
533,-86.5,0.5
533,-86.5,0.5
534,-88.5,0.5
534,-88.5,0.5
534,-88.5,0.5
534,-88.5,0.5
534,-88.5,0.5
534,-88.5,-0.5
534,-88.5,-0.5
534,-88.5,-0.5
534,-88.5,-0.5
534,-88.5,-0.5
535,-88.5,-0.5
535,-88.5,-1.5
556,-104.5,4.5
382,-78.5,-11.5
383,-75.5,-15.5
391,-73.5,-17.5
398,-74.5,-17.5
400,-74.5,-16.5
401,-75.5,-16.5
413,-79.5,-8.5
417,-78.5,-12.5
471,-77.5,-13.5
471,-77.5,-12.5
472,-78.5,-11.5
472,-79.5,-8.5
485,-81.5,-4.5
485,-81.5,-4.5
485,-82.5,-5.5
486,-81.5,-6.5
497,-83.5,-11.5
500,-83.5,-9.5
527,-88.5,-1.5
527,-88.5,-1.5
528,-88.5,-0.5
528,-88.5,-0.5
528,-87.5,-0.5
528,-87.5,-0.5
528,-87.5,-0.5
528,-87.5,-0.5
528,-86.5,-0.5
528,-86.5,-0.5
528,-85.5,-0.5
528,-85.5,-0.5
528,-85.5,-0.5
535,-87.5,-0.5
535,-87.5,-0.5
535,-87.5,-0.5
535,-87.5,-0.5
535,-88.5,-0.5
535,-88.5,-0.5
535,-88.5,-0.5
536,-88.5,-0.5
536,-88.5,-0.5
551,-88.5,-0.5
585,-92.5,-3.5
586,-97.5,-5.5
586,-98.5,-5.5
586,-98.5,-5.5
586,-98.5,-5.5
587,-99.5,-4.5
587,-101.5,-4.5
587,-101.5,-4.5
587,-102.5,-3.5
587,-102.5,-3.5
588,-103.5,-3.5
588,-103.5,-3.5
588,-104.5,-3.5
588,-104.5,-3.5
588,-104.5,-3.5
589,-105.5,-3.5
589,-105.5,-3.5
630,-84.5,-1.5
630,-83.5,-1.5
631,-83.5,-1.5
639,-94.5,-7.5
639,-94.5,-7.5
639,-94.5,-7.5
639,-94.5,-7.5
639,-94.5,-7.5
639,-94.5,-7.5
639,-95.5,-8.5
639,-95.5,-8.5
639,-95.5,-8.5
639,-95.5,-8.5
640,-95.5,-8.5
640,-95.5,-9.5
657,-132.5,-5.5
512,-86.5,-2.5
512,-86.5,-2.5
512,-87.5,-2.5
512,-87.5,-2.5
512,-87.5,-2.5
512,-87.5,-2.5
512,-87.5,-2.5
512,-88.5,-2.5
512,-88.5,-2.5
512,-88.5,-2.5
512,-88.5,-2.5
512,-88.5,-2.5
512,-89.5,-2.5
512,-89.5,-2.5
512,-89.5,-2.5
512,-89.5,-2.5
512,-89.5,-2.5
512,-90.5,-2.5
512,-90.5,-2.5
512,-90.5,-2.5
512,-90.5,-2.5
513,-90.5,-2.5
513,-91.5,-2.5
513,-91.5,-2.5
513,-91.5,-2.5
513,-91.5,-2.5
513,-91.5,-2.5
513,-92.5,-2.5
513,-92.5,-2.5
513,-92.5,-2.5
513,-92.5,-2.5
513,-92.5,-2.5
513,-93.5,-2.5
513,-93.5,-2.5
513,-93.5,-2.5
513,-93.5,-2.5
513,-93.5,-2.5
513,-94.5,-2.5
513,-94.5,-2.5
513,-94.5,-2.5
513,-94.5,-2.5
513,-95.5,-2.5
532,-125.5,2.5
532,-125.5,1.5
532,-125.5,1.5
532,-125.5,1.5
532,-125.5,1.5
532,-125.5,1.5
532,-125.5,1.5
532,-125.5,1.5
532,-125.5,0.5
532,-125.5,0.5
532,-125.5,0.5
532,-126.5,0.5
532,-126.5,0.5
532,-126.5,0.5
532,-126.5,0.5
533,-126.5,0.5
533,-126.5,1.5
533,-126.5,1.5
533,-126.5,1.5
533,-126.5,1.5
533,-126.5,1.5
533,-126.5,1.5
533,-127.5,1.5
533,-127.5,0.5
533,-127.5,0.5
533,-127.5,0.5
533,-127.5,0.5
533,-127.5,0.5
533,-127.5,1.5
533,-127.5,1.5
533,-127.5,1.5
533,-127.5,1.5
541,-120.5,5.5
554,-116.5,1.5
554,-116.5,0.5
554,-116.5,0.5
554,-116.5,0.5
554,-116.5,0.5
554,-115.5,0.5
554,-115.5,0.5
554,-115.5,0.5
554,-115.5,-0.5
554,-115.5,-0.5
554,-114.5,-0.5
554,-114.5,-0.5
554,-114.5,-0.5
554,-114.5,-0.5
554,-114.5,-0.5
554,-114.5,-0.5
554,-113.5,-0.5
554,-113.5,-0.5
555,-113.5,-0.5
555,-113.5,-0.5
555,-113.5,-0.5
589,-100.5,0.5
589,-100.5,0.5
590,-100.5,0.5
590,-100.5,-0.5
590,-100.5,-0.5
590,-100.5,-0.5
590,-100.5,-0.5
590,-99.5,-0.5
590,-99.5,-0.5
590,-99.5,-0.5
590,-99.5,-0.5
590,-99.5,-0.5
590,-99.5,-0.5
590,-99.5,-0.5
590,-98.5,-0.5
591,-98.5,-0.5
591,-98.5,-0.5
591,-98.5,-1.5
591,-98.5,-1.5
591,-98.5,-1.5
591,-97.5,-1.5
591,-97.5,-1.5
591,-97.5,-1.5
591,-97.5,-1.5
591,-97.5,-1.5
591,-97.5,-1.5
591,-97.5,-1.5
591,-96.5,-1.5
591,-96.5,-1.5
591,-96.5,-2.5
591,-96.5,-2.5
591,-96.5,-2.5
593,-88.5,-4.5
593,-88.5,-4.5
593,-87.5,-4.5
594,-87.5,-4.5
616,-91.5,-4.5
616,-91.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-92.5,-4.5
616,-93.5,-4.5
616,-93.5,-4.5
616,-93.5,-4.5
616,-93.5,-4.5
616,-93.5,-4.5
617,-93.5,-4.5
617,-93.5,-4.5
617,-93.5,-4.5
617,-93.5,-4.5
617,-93.5,-4.5
617,-94.5,-4.5
617,-94.5,-4.5
617,-94.5,-4.5
617,-94.5,-4.5
617,-94.5,-4.5
617,-94.5,-4.5
617,-94.5,-3.5
617,-94.5,-3.5
617,-94.5,-3.5
617,-94.5,-3.5
617,-94.5,-3.5
617,-94.5,-3.5
617,-95.5,-3.5
617,-95.5,-3.5
617,-95.5,-3.5
617,-95.5,-3.5
617,-95.5,-3.5
617,-95.5,-3.5
617,-95.5,-3.5
617,-95.5,-3.5
617,-95.5,-3.5
617,-95.5,-3.5
617,-95.5,-3.5
617,-95.5,-3.5
617,-96.5,-3.5
617,-96.5,-3.5
632,-92.5,-3.5
632,-92.5,-3.5
632,-92.5,-3.5
632,-92.5,-3.5
632,-92.5,-3.5
632,-92.5,-3.5
632,-92.5,-3.5
632,-91.5,-3.5
632,-91.5,-3.5
633,-91.5,-3.5
633,-91.5,-3.5
633,-91.5,-3.5
633,-91.5,-3.5
633,-91.5,-3.5
633,-91.5,-3.5
633,-91.5,-3.5
633,-90.5,-3.5
633,-90.5,-3.5
633,-90.5,-3.5
633,-90.5,-3.5
633,-90.5,-3.5
633,-90.5,-3.5
633,-90.5,-2.5
633,-89.5,-2.5
633,-89.5,-2.5
633,-89.5,-2.5
633,-89.5,-2.5
633,-89.5,-2.5
633,-89.5,-2.5
633,-89.5,-2.5
633,-89.5,-2.5
633,-88.5,-2.5
633,-88.5,-2.5
633,-88.5,-2.5
633,-88.5,-2.5
634,-88.5,-2.5
634,-88.5,-2.5
634,-88.5,-2.5
634,-88.5,-2.5
634,-87.5,-2.5
634,-87.5,-2.5
634,-87.5,-2.5
634,-87.5,-2.5
634,-87.5,-2.5
634,-87.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-95.5,-2.5
677,-95.5,-2.5
677,-95.5,-2.5
677,-95.5,-2.5
677,-95.5,-2.5
677,-95.5,-2.5
692,-127.5,-4.5
692,-128.5,-4.5
692,-128.5,-4.5
692,-128.5,-4.5
692,-128.5,-4.5
692,-128.5,-4.5
693,-129.5,-4.5
693,-129.5,-4.5
693,-129.5,-4.5
693,-129.5,-4.5
693,-129.5,-4.5
693,-130.5,-4.5
693,-130.5,-3.5
693,-130.5,-3.5
693,-130.5,-3.5
693,-130.5,-3.5
693,-131.5,-3.5
693,-131.5,-3.5
693,-131.5,-4.5
693,-131.5,-4.5
693,-132.5,-4.5
693,-132.5,-4.5
693,-132.5,-4.5
694,-132.5,-4.5
694,-132.5,-4.5
694,-133.5,-4.5
694,-133.5,-4.5
694,-133.5,-4.5
694,-133.5,-4.5
694,-133.5,-4.5
694,-134.5,-4.5
694,-134.5,-4.5
694,-134.5,-4.5
671,-89.5,1.5
671,-89.5,1.5
671,-89.5,0.5
671,-89.5,0.5
672,-89.5,0.5
672,-89.5,0.5
672,-88.5,0.5
672,-88.5,-0.5
672,-88.5,-0.5
672,-88.5,-0.5
672,-88.5,-0.5
672,-88.5,-0.5
672,-88.5,-0.5
672,-88.5,-1.5
672,-88.5,-1.5
672,-88.5,-1.5
672,-88.5,-1.5
672,-89.5,-1.5
673,-91.5,-1.5
673,-91.5,-1.5
693,-92.5,-0.5
693,-92.5,0.5
693,-92.5,0.5
694,-92.5,0.5
694,-92.5,0.5
694,-92.5,0.5
694,-92.5,0.5
694,-92.5,0.5
694,-93.5,1.5
694,-93.5,1.5
694,-93.5,1.5
694,-93.5,1.5
694,-93.5,1.5
694,-93.5,1.5
694,-93.5,2.5
435,-83.5,-15.5
460,-99.5,-0.5
460,-99.5,-0.5
460,-98.5,-1.5
460,-98.5,-1.5
461,-100.5,-0.5
461,-99.5,-0.5
461,-99.5,-0.5
461,-99.5,-0.5
474,-96.5,-2.5
483,-97.5,1.5
483,-97.5,1.5
483,-97.5,1.5
483,-97.5,2.5
504,-100.5,4.5
504,-100.5,4.5
544,-95.5,1.5
544,-95.5,1.5
544,-95.5,1.5
544,-95.5,1.5
544,-95.5,0.5
544,-95.5,0.5
545,-95.5,0.5
545,-95.5,-0.5
545,-95.5,-0.5
545,-95.5,-0.5
546,-95.5,-2.5
546,-95.5,-3.5
546,-95.5,-3.5
546,-96.5,-3.5
401,-105.5,2.5
401,-105.5,2.5
401,-105.5,2.5
401,-105.5,2.5
401,-105.5,2.5
401,-105.5,2.5
406,-108.5,3.5
406,-108.5,3.5
406,-108.5,2.5
406,-108.5,2.5
407,-108.5,3.5
415,-85.5,-2.5
449,-126.5,4.5
509,-102.5,2.5
509,-102.5,2.5
509,-102.5,2.5
509,-102.5,2.5
509,-102.5,2.5
509,-102.5,2.5
509,-102.5,2.5
509,-101.5,2.5
509,-101.5,2.5
509,-101.5,2.5
509,-101.5,2.5
509,-101.5,2.5
510,-101.5,2.5
586,-126.5,6.5
586,-125.5,6.5
420,-98.5,-0.5
420,-98.5,-0.5
420,-98.5,-0.5
420,-98.5,-0.5
420,-98.5,-0.5
420,-98.5,-0.5
420,-97.5,-0.5
420,-97.5,-0.5
420,-97.5,-0.5
421,-97.5,-0.5
452,-99.5,-1.5
466,-99.5,-0.5
466,-99.5,-0.5
466,-99.5,-0.5
466,-99.5,-0.5
467,-98.5,-0.5
467,-98.5,-0.5
467,-98.5,-0.5
467,-98.5,-0.5
467,-98.5,-0.5
467,-98.5,-0.5
474,-96.5,0.5
474,-96.5,0.5
474,-96.5,0.5
474,-96.5,0.5
474,-96.5,0.5
474,-95.5,0.5
474,-95.5,0.5
474,-95.5,0.5
474,-95.5,0.5
328,-91.5,2.5
328,-91.5,2.5
329,-88.5,1.5
719,-87.5,-1.5
719,-87.5,-0.5
719,-87.5,-0.5
454,-125.5,4.5
454,-125.5,4.5
454,-125.5,4.5
454,-125.5,4.5
454,-125.5,4.5
454,-125.5,4.5
454,-126.5,4.5
454,-126.5,4.5
455,-126.5,4.5
455,-126.5,4.5
455,-126.5,4.5
457,-128.5,2.5
457,-129.5,2.5
457,-129.5,2.5
457,-129.5,2.5
457,-129.5,2.5
457,-129.5,2.5
457,-129.5,2.5
494,-126.5,2.5
494,-126.5,2.5
494,-126.5,2.5
494,-125.5,2.5
494,-125.5,2.5
494,-125.5,2.5
494,-125.5,2.5
494,-125.5,2.5
494,-125.5,2.5
494,-125.5,2.5
494,-124.5,2.5
494,-124.5,2.5
494,-124.5,2.5
495,-124.5,2.5
496,-117.5,6.5
496,-117.5,6.5
496,-117.5,6.5
496,-117.5,6.5
496,-117.5,6.5
496,-117.5,6.5
496,-117.5,6.5
496,-117.5,7.5
496,-117.5,7.5
496,-117.5,7.5
496,-117.5,7.5
496,-117.5,7.5
496,-116.5,7.5
496,-116.5,7.5
496,-116.5,7.5
497,-116.5,7.5
497,-116.5,7.5
531,-129.5,5.5
531,-130.5,5.5
531,-130.5,5.5
538,-144.5,5.5
538,-144.5,5.5
538,-144.5,5.5
538,-144.5,5.5
538,-144.5,5.5
538,-145.5,4.5
538,-145.5,4.5
539,-145.5,4.5
545,-138.5,3.5
545,-138.5,3.5
545,-138.5,3.5
545,-138.5,3.5
545,-138.5,3.5
545,-138.5,3.5
545,-138.5,3.5
545,-137.5,3.5
545,-137.5,3.5
545,-137.5,3.5
545,-137.5,2.5
545,-137.5,2.5
545,-137.5,2.5
545,-137.5,2.5
545,-137.5,2.5
546,-137.5,2.5
546,-137.5,2.5
546,-137.5,2.5
546,-137.5,2.5
546,-137.5,2.5
546,-135.5,0.5
546,-135.5,0.5
546,-135.5,0.5
546,-135.5,0.5
546,-135.5,0.5
546,-135.5,0.5
546,-135.5,0.5
546,-135.5,0.5
546,-135.5,0.5
554,-131.5,-0.5
555,-131.5,-0.5
555,-131.5,-0.5
555,-131.5,-0.5
555,-132.5,1.5
555,-132.5,1.5
555,-132.5,2.5
555,-132.5,2.5
555,-132.5,2.5
555,-132.5,2.5
555,-132.5,2.5
555,-132.5,2.5
555,-132.5,2.5
555,-132.5,2.5
555,-132.5,3.5
556,-132.5,3.5
556,-132.5,3.5
556,-132.5,3.5
556,-132.5,3.5
560,-135.5,2.5
560,-136.5,2.5
566,-129.5,3.5
566,-129.5,3.5
566,-129.5,3.5
566,-129.5,3.5
567,-129.5,3.5
567,-129.5,3.5
567,-129.5,3.5
567,-129.5,3.5
567,-129.5,2.5
567,-129.5,2.5
567,-128.5,0.5
567,-128.5,0.5
567,-128.5,0.5
567,-128.5,0.5
567,-128.5,0.5
572,-137.5,-2.5
572,-137.5,-2.5
572,-139.5,-1.5
572,-139.5,-1.5
572,-139.5,-1.5
572,-139.5,-1.5
572,-139.5,-1.5
572,-139.5,-1.5
572,-139.5,-1.5
572,-139.5,-1.5
572,-139.5,-1.5
572,-139.5,-1.5
572,-139.5,-1.5
572,-138.5,-0.5
572,-138.5,-0.5
572,-138.5,-0.5
573,-138.5,-0.5
573,-138.5,-0.5
573,-138.5,-0.5
573,-138.5,-0.5
573,-138.5,-0.5
573,-138.5,1.5
573,-138.5,2.5
573,-138.5,2.5
573,-138.5,2.5
573,-138.5,2.5
578,-125.5,4.5
581,-124.5,8.5
616,-117.5,-4.5
617,-118.5,2.5
617,-119.5,2.5
617,-118.5,2.5
617,-118.5,2.5
618,-118.5,2.5
618,-118.5,2.5
618,-118.5,2.5
618,-117.5,4.5
628,-120.5,3.5
628,-120.5,3.5
628,-120.5,3.5
628,-120.5,3.5
628,-120.5,2.5
628,-120.5,2.5
629,-120.5,2.5
629,-120.5,2.5
629,-120.5,2.5
629,-120.5,2.5
629,-122.5,1.5
629,-122.5,1.5
629,-122.5,1.5
629,-122.5,1.5
629,-122.5,2.5
629,-122.5,2.5
629,-122.5,2.5
630,-122.5,2.5
630,-122.5,2.5
659,-133.5,3.5
659,-133.5,3.5
659,-133.5,3.5
659,-133.5,3.5
659,-133.5,3.5
659,-133.5,3.5
659,-133.5,3.5
659,-133.5,3.5
659,-133.5,3.5
659,-133.5,3.5
659,-133.5,3.5
659,-132.5,3.5
659,-132.5,3.5
659,-132.5,3.5
659,-132.5,3.5
659,-132.5,3.5
659,-132.5,3.5
659,-132.5,3.5
659,-132.5,3.5
660,-132.5,3.5
660,-131.5,3.5
674,-129.5,3.5
674,-129.5,3.5
674,-129.5,3.5
674,-128.5,3.5
674,-128.5,3.5
674,-128.5,3.5
675,-128.5,3.5
675,-128.5,3.5
340,-93.5,4.5
346,-104.5,5.5
392,-96.5,0.5
393,-96.5,0.5
438,-96.5,0.5
471,-113.5,5.5
479,-109.5,2.5
479,-108.5,1.5
480,-108.5,1.5
480,-105.5,-0.5
480,-105.5,0.5
480,-105.5,0.5
480,-105.5,0.5
480,-105.5,0.5
480,-105.5,0.5
480,-105.5,0.5
480,-105.5,-0.5
529,-116.5,5.5
644,-108.5,0.5
644,-108.5,0.5
644,-108.5,0.5
326,-103.5,3.5
326,-103.5,3.5
327,-99.5,3.5
327,-99.5,3.5
328,-94.5,3.5
328,-94.5,2.5
397,-97.5,-4.5
397,-97.5,-4.5
397,-96.5,-4.5
564,-100.5,1.5
564,-100.5,0.5
564,-100.5,0.5
564,-100.5,0.5
564,-100.5,0.5
565,-100.5,-0.5
565,-100.5,-0.5
565,-100.5,-0.5
565,-100.5,-0.5
565,-100.5,-0.5
565,-100.5,-0.5
565,-100.5,-1.5
303,-121.5,4.5
330,-107.5,3.5
330,-107.5,3.5
400,-86.5,-8.5
400,-86.5,-8.5
407,-84.5,-10.5
407,-84.5,-9.5
407,-84.5,-9.5
408,-84.5,-9.5
408,-85.5,-9.5
417,-87.5,-5.5
418,-86.5,-7.5
461,-99.5,-0.5
462,-99.5,-0.5
462,-99.5,0.5
462,-99.5,0.5
462,-99.5,0.5
548,-98.5,0.5
548,-98.5,0.5
548,-98.5,0.5
548,-98.5,0.5
548,-99.5,0.5
549,-99.5,0.5
549,-99.5,0.5
549,-99.5,0.5
549,-99.5,0.5
549,-100.5,0.5
549,-100.5,0.5
549,-100.5,0.5
549,-100.5,0.5
549,-100.5,0.5
549,-100.5,0.5
603,-115.5,0.5
603,-115.5,0.5
603,-115.5,0.5
340,-101.5,4.5
340,-101.5,4.5
473,-113.5,5.5
474,-113.5,5.5
310,-126.5,6.5
396,-72.5,-19.5
436,-74.5,-17.5
436,-74.5,-17.5
450,-73.5,-17.5
450,-73.5,-17.5
450,-73.5,-17.5
450,-73.5,-16.5
451,-73.5,-16.5
507,-92.5,-1.5
508,-92.5,-0.5
508,-92.5,-0.5
508,-92.5,-0.5
508,-93.5,-0.5
647,-110.5,0.5
647,-110.5,0.5
647,-110.5,1.5
647,-110.5,1.5
647,-110.5,1.5
647,-110.5,1.5
647,-110.5,1.5
647,-110.5,1.5
647,-110.5,1.5
647,-110.5,2.5
647,-110.5,2.5
647,-110.5,2.5
652,-119.5,2.5
652,-119.5,2.5
652,-119.5,2.5
680,-115.5,3.5
709,-81.5,-7.5
709,-81.5,-7.5
709,-81.5,-7.5
709,-81.5,-7.5
709,-81.5,-7.5
709,-81.5,-7.5
709,-81.5,-7.5
709,-81.5,-7.5
709,-81.5,-8.5
709,-80.5,-8.5
709,-80.5,-8.5
709,-80.5,-8.5
710,-80.5,-8.5
710,-80.5,-8.5
710,-80.5,-8.5
710,-79.5,-11.5
710,-79.5,-11.5
710,-79.5,-11.5
710,-78.5,-11.5
710,-78.5,-11.5
710,-78.5,-11.5
710,-78.5,-11.5
710,-78.5,-12.5
710,-78.5,-12.5
710,-78.5,-12.5
711,-78.5,-12.5
711,-78.5,-12.5
711,-78.5,-13.5
711,-78.5,-13.5
711,-78.5,-13.5
711,-77.5,-14.5
711,-77.5,-15.5
711,-77.5,-15.5
711,-77.5,-15.5
711,-76.5,-15.5
711,-76.5,-15.5
711,-76.5,-15.5
711,-76.5,-15.5
711,-76.5,-15.5
711,-76.5,-16.5
711,-76.5,-16.5
712,-76.5,-16.5
712,-76.5,-16.5
712,-75.5,-16.5
712,-75.5,-16.5
712,-75.5,-16.5
712,-75.5,-16.5
712,-75.5,-16.5
712,-75.5,-17.5
712,-74.5,-17.5
712,-74.5,-17.5
712,-74.5,-17.5
712,-74.5,-17.5
712,-74.5,-17.5
712,-74.5,-17.5
