day,x,y,Bigeye tuna,Skipjack tuna,Yellowfin tuna
710,-107.5,5.5,0,1,2
711,-107.5,5.5,0,0,0
714,-104.5,4.5,1,2,2
716,-100.5,4.5,0,0,0
717,-100.5,3.5,0,0,0
718,-96.5,4.5,1,7,25
279,-119.5,-5.5,40,10,0
280,-124.5,-3.5,0,29,1
280,-124.5,-3.5,7,3,0
281,-125.5,-3.5,13,19,0
283,-132.5,-1.5,5,42,0
284,-134.5,-2.5,25,59,0
285,-136.5,-2.5,11,64,0
285,-136.5,-2.5,5,23,0
286,-137.5,-2.5,8,66,0
287,-141.5,-1.5,100,10,0
288,-144.5,-1.5,94,113,0
290,-146.5,-2.5,55,60,0
291,-146.5,-2.5,2,16,0
297,-145.5,-7.5,17,5,9
300,-143.5,-3.5,17,10,0
301,-143.5,-3.5,16,17,0
302,-143.5,-3.5,3,13,0
302,-143.5,-3.5,3,12,0
303,-141.5,-1.5,6,39,0
407,-103.5,-2.5,43,40,2
409,-107.5,-3.5,10,10,0
415,-126.5,-3.5,25,70,5
415,-127.5,-3.5,2,9,1
416,-128.5,-4.5,8,2,0
417,-127.5,-6.5,15,2,1
417,-127.5,-6.5,15,2,0
424,-134.5,-3.5,0,0,0
425,-136.5,-3.5,6,18,1
427,-143.5,-5.5,3,9,0
430,-135.5,-7.5,16,7,2
430,-135.5,-7.5,7,18,0
431,-135.5,-8.5,5,28,2
431,-135.5,-8.5,0,4,0
432,-133.5,-7.5,13,16,3
433,-132.5,-9.5,2,30,3
436,-137.5,-5.5,0,2,0
437,-141.5,-3.5,0,1,0
438,-143.5,-5.5,6,46,4
439,-144.5,-6.5,20,89,5
442,-146.5,-10.5,3,8,1
443,-145.5,-9.5,0,19,2
444,-144.5,-10.5,0,3,1
445,-145.5,-9.5,0,6,5
446,-145.5,-8.5,2,13,5
447,-146.5,-6.5,1,20,5
447,-146.5,-6.5,0,2,1
448,-143.5,-5.5,0,0,0
451,-134.5,-7.5,22,65,8
452,-132.5,-7.5,3,16,1
453,-131.5,-7.5,1,15,0
455,-126.5,-9.5,3,1,1
457,-126.5,-8.5,3,5,7
457,-125.5,-8.5,1,4,3
458,-126.5,-9.5,7,6,0
460,-120.5,-10.5,3,7,0
461,-117.5,-11.5,0,2,1
462,-114.5,-10.5,3,4,5
463,-113.5,-10.5,7,5,3
466,-103.5,-7.5,7,3,15
467,-101.5,-5.5,0,60,10
493,-113.5,-5.5,0,144,9
493,-113.5,-5.5,7,1,2
494,-113.5,-4.5,20,15,5
495,-115.5,-1.5,85,30,0
497,-120.5,-1.5,35,10,0
497,-120.5,-1.5,38,17,0
499,-123.5,-5.5,0,0,0
500,-126.5,-4.5,0,0,0
501,-128.5,-4.5,13,0,0
503,-124.5,-6.5,7,1,0
504,-121.5,-6.5,9,5,4
506,-128.5,-6.5,3,5,0
513,-133.5,8.5,0,0,0
516,-140.5,5.5,10,25,0
517,-141.5,5.5,15,15,5
525,-130.5,-5.5,2,6,2
529,-123.5,4.5,6,5,6
531,-116.5,3.5,5,4,5
532,-116.5,3.5,59,19,13
533,-116.5,3.5,5,4,3
533,-116.5,3.5,12,7,8
534,-115.5,3.5,28,4,0
535,-115.5,4.5,1,2,0
535,-115.5,4.5,2,0,0
537,-119.5,4.5,10,5,8
538,-119.5,5.5,9,12,0
539,-122.5,5.5,29,77,0
539,-121.5,5.5,8,4,0
541,-118.5,4.5,4,3,0
543,-121.5,3.5,39,27,0
545,-120.5,6.5,1,3,0
547,-121.5,4.5,19,15,0
553,-123.5,-7.5,0,0,0
556,-114.5,-7.5,0,0,1
557,-114.5,-8.5,0,0,0
559,-109.5,-7.5,0,0,0
561,-113.5,-2.5,5,0,0
564,-108.5,4.5,6,0,6
569,-93.5,3.5,1,1,0
593,-130.5,-1.5,25,17,3
594,-133.5,-2.5,5,5,2
595,-133.5,-4.5,9,16,2
596,-135.5,-5.5,2,4,2
599,-146.5,-3.5,4,9,2
600,-149.5,-1.5,5,8,1
601,-146.5,-1.5,0,0,0
602,-146.5,-1.5,25,5,4
603,-148.5,-1.5,22,17,17
604,-148.5,-1.5,7,17,6
605,-149.5,-3.5,2,11,2
606,-147.5,-3.5,5,22,3
607,-146.5,-3.5,7,30,3
608,-145.5,-4.5,1,12,1
609,-147.5,-3.5,4,13,3
610,-149.5,-2.5,5,121,4
611,-149.5,-3.5,2,56,2
612,-147.5,-4.5,3,30,2
613,-148.5,-5.5,3,9,3
614,-146.5,-8.5,6,2,4
615,-144.5,-8.5,0,0,0
616,-144.5,-10.5,1,10,1
617,-144.5,-8.5,3,13,2
619,-149.5,-3.5,1,68,1
620,-148.5,-6.5,1,38,1
621,-149.5,-4.5,1,5,1
622,-149.5,-4.5,1,14,1
623,-148.5,-2.5,4,12,2
624,-147.5,-1.5,5,73,4
634,-112.5,-7.5,0,0,0
635,-109.5,-8.5,0,0,0
663,-123.5,-4.5,2,8,0
665,-131.5,-6.5,0,0,0
666,-134.5,-5.5,2,0,3
668,-135.5,1.5,18,0,7
671,-132.5,4.5,10,4,6
673,-126.5,3.5,0,0,0
673,-127.5,2.5,5,5,0
674,-128.5,5.5,15,10,0
676,-124.5,6.5,2,8,0
677,-124.5,3.5,40,20,10
488,-99.5,-2.5,134,6,0
491,-107.5,-2.5,12,2,1
500,-110.5,-3.5,2,34,6
504,-111.5,-6.5,9,1,0
504,-112.5,-5.5,0,1,11
529,-91.5,-7.5,0,0,0
530,-92.5,-9.5,1,0,0
531,-94.5,-8.5,0,2,8
532,-98.5,-6.5,15,0,5
553,-96.5,-5.5,60,0,0
557,-108.5,-8.5,0,2,0
558,-111.5,-9.5,2,1,1
559,-110.5,-10.5,0,1,1
567,-104.5,-8.5,41,0,0
569,-102.5,-10.5,0,2,1
571,-105.5,-7.5,0,3,0
571,-105.5,-6.5,0,0,0
573,-103.5,-7.5,40,0,0
573,-103.5,-8.5,0,1,8
625,-102.5,-11.5,3,2,0
628,-109.5,-6.5,42,8,0
632,-99.5,-11.5,68,15,0
634,-99.5,-11.5,5,0,0
635,-102.5,-10.5,15,0,0
636,-100.5,-11.5,17,0,0
637,-104.5,-8.5,0,30,0
639,-110.5,-7.5,1,39,0
639,-111.5,-7.5,3,9,0
642,-107.5,-6.5,28,2,0
643,-107.5,-6.5,20,10,0
644,-107.5,-5.5,0,0,0
645,-106.5,-6.5,0,14,0
647,-106.5,-9.5,0,12,0
652,-104.5,-11.5,1,1,0
653,-103.5,-11.5,44,24,0
275,-111.5,2.5,0,0,1
277,-110.5,4.5,3,108,42
278,-110.5,4.5,10,17,38
279,-109.5,4.5,3,11,6
280,-110.5,4.5,0,26,8
280,-110.5,4.5,0,0,0
280,-110.5,4.5,0,11,3
281,-112.5,5.5,0,0,1
282,-114.5,4.5,0,10,6
283,-116.5,5.5,14,5,7
284,-116.5,5.5,2,1,10
285,-117.5,6.5,7,5,30
286,-117.5,6.5,0,0,9
286,-117.5,6.5,0,3,2
287,-118.5,5.5,0,17,16
288,-118.5,4.5,0,2,2
290,-111.5,5.5,0,54,0
291,-114.5,6.5,0,2,10
292,-112.5,3.5,0,5,7
293,-107.5,4.5,0,3,2
294,-105.5,5.5,0,2,0
295,-102.5,4.5,0,0,3
299,-111.5,4.5,0,64,4
399,-87.5,0.5,0,20,8
400,-87.5,0.5,0,25,5
400,-87.5,0.5,0,1,0
400,-87.5,0.5,0,9,4
400,-87.5,0.5,0,13,1
404,-88.5,0.5,0,3,3
404,-88.5,0.5,0,3,3
404,-88.5,0.5,0,15,19
405,-88.5,-1.5,0,32,31
407,-89.5,-2.5,0,0,0
408,-88.5,-1.5,0,15,15
408,-89.5,-2.5,0,12,8
409,-89.5,-2.5,0,80,83
410,-89.5,-2.5,0,4,4
411,-88.5,-3.5,0,0,0
412,-87.5,-3.5,0,0,0
413,-88.5,-1.5,0,5,5
413,-87.5,-1.5,0,2,3
414,-88.5,-2.5,0,1,1
414,-88.5,-2.5,0,7,6
415,-89.5,-2.5,0,1,0
440,-84.5,-14.5,0,0,0
442,-84.5,-13.5,6,3,2
443,-84.5,-13.5,4,5,0
444,-84.5,-14.5,0,13,0
447,-86.5,-13.5,5,10,0
452,-84.5,-13.5,0,5,0
455,-80.5,-14.5,0,0,0
456,-81.5,-14.5,0,0,4
461,-97.5,-4.5,4,5,0
462,-98.5,-1.5,0,3,0
465,-102.5,5.5,4,26,0
466,-101.5,6.5,0,3,0
467,-102.5,5.5,0,1,0
470,-116.5,5.5,5,47,0
471,-114.5,6.5,0,5,0
473,-108.5,4.5,27,8,0
474,-107.5,5.5,0,0,0
478,-100.5,3.5,0,15,0
479,-100.5,2.5,0,10,0
484,-92.5,-9.5,1,0,0
485,-90.5,-12.5,3,12,0
486,-90.5,-15.5,40,10,0
486,-90.5,-15.5,0,18,2
487,-89.5,-15.5,27,5,0
487,-89.5,-14.5,0,0,0
488,-89.5,-15.5,0,1,0
489,-87.5,-14.5,2,13,0
489,-87.5,-15.5,0,0,0
490,-85.5,-14.5,0,105,0
491,-86.5,-13.5,0,0,0
510,-93.5,-6.5,0,0,1
511,-93.5,-6.5,0,0,4
516,-95.5,5.5,0,0,2
520,-95.5,-6.5,20,0,0
521,-94.5,-6.5,30,0,5
525,-96.5,-10.5,2,0,0
528,-92.5,-13.5,3,10,0
528,-91.5,-13.5,2,0,0
529,-91.5,-14.5,5,4,1
532,-87.5,-18.5,10,0,7
536,-90.5,-10.5,0,0,1
538,-89.5,-6.5,0,0,0
538,-90.5,-7.5,0,0,0
567,-89.5,-6.5,0,0,1
569,-92.5,-7.5,0,0,1
570,-94.5,-9.5,0,0,5
570,-94.5,-9.5,0,0,0
571,-95.5,-11.5,8,3,1
572,-94.5,-13.5,0,0,1
574,-100.5,-12.5,1,0,2
576,-108.5,-14.5,6,0,6
579,-112.5,-6.5,1,0,1
579,-113.5,-6.5,0,0,1
580,-112.5,-7.5,0,1,0
583,-102.5,-6.5,0,177,0
584,-102.5,-7.5,1,1,0
586,-104.5,-6.5,0,0,0
587,-104.5,-6.5,1,5,0
588,-104.5,-6.5,1,2,0
588,-105.5,-6.5,1,15,1
591,-107.5,-8.5,1,1,2
593,-112.5,-6.5,0,0,0
594,-114.5,-6.5,3,27,0
595,-114.5,-7.5,0,5,1
597,-118.5,-7.5,0,2,2
598,-120.5,-6.5,1,9,4
599,-119.5,-7.5,0,0,2
600,-118.5,-7.5,38,4,8
601,-118.5,-7.5,2,0,6
602,-117.5,-5.5,0,0,0
603,-114.5,-6.5,1,0,4
604,-111.5,-6.5,0,4,0
605,-111.5,-8.5,1,3,2
606,-109.5,-5.5,1,2,3
607,-108.5,-2.5,3,19,18
608,-106.5,-3.5,0,6,2
612,-104.5,-7.5,0,5,1
614,-110.5,-3.5,0,28,46
615,-110.5,-3.5,0,12,6
616,-108.5,-5.5,0,94,24
617,-108.5,-5.5,0,16,4
618,-109.5,-6.5,2,10,2
636,-96.5,-8.5,0,0,0
636,-96.5,-8.5,10,0,0
637,-97.5,-8.5,0,0,0
639,-103.5,-9.5,7,26,1
639,-104.5,-9.5,0,4,0
640,-104.5,-11.5,6,7,10
641,-103.5,-11.5,2,5,3
642,-101.5,-13.5,2,6,7
643,-101.5,-15.5,4,6,2
646,-112.5,-15.5,3,6,1
647,-114.5,-14.5,1,2,0
648,-117.5,-15.5,14,6,5
651,-114.5,-8.5,0,2,2
653,-111.5,-7.5,2,10,5
654,-109.5,-8.5,0,0,0
655,-107.5,-6.5,0,0,1
656,-107.5,-5.5,0,0,1
657,-105.5,-6.5,0,0,0
658,-104.5,-8.5,2,13,4
659,-105.5,-10.5,0,2,1
661,-107.5,-15.5,7,4,7
662,-109.5,-12.5,5,1,3
663,-112.5,-11.5,6,4,5
663,-111.5,-11.5,5,2,4
665,-108.5,-7.5,3,16,2
665,-107.5,-6.5,0,1,0
666,-108.5,-5.5,0,4,2
667,-107.5,-5.5,0,2,5
668,-105.5,-4.5,0,13,3
669,-105.5,-7.5,0,0,0
670,-106.5,-7.5,0,0,0
275,-99.5,4.5,0,0,3
276,-101.5,5.5,0,10,10
279,-109.5,5.5,0,36,0
280,-110.5,5.5,0,107,0
282,-113.5,5.5,0,12,10
283,-112.5,4.5,0,111,15
284,-112.5,4.5,0,30,20
284,-113.5,4.5,0,3,7
285,-113.5,4.5,0,23,7
286,-112.5,4.5,0,5,5
287,-112.5,5.5,0,2,10
288,-113.5,4.5,0,10,10
312,-104.5,3.5,0,0,0
313,-106.5,3.5,0,1,11
315,-111.5,5.5,0,43,7
315,-111.5,5.5,0,0,4
316,-112.5,5.5,0,0,15
317,-112.5,5.5,0,4,8
317,-112.5,5.5,0,19,28
318,-111.5,5.5,0,21,23
318,-111.5,5.5,0,0,0
321,-109.5,5.5,0,3,4
321,-110.5,5.5,0,1,2
324,-114.5,3.5,13,1,0
326,-110.5,3.5,0,7,2
326,-111.5,3.5,6,2,8
326,-111.5,4.5,0,1,2
327,-110.5,2.5,0,0,0
330,-102.5,2.5,0,0,0
331,-99.5,1.5,0,67,6
332,-99.5,1.5,0,57,1
332,-99.5,1.5,0,21,22
333,-98.5,2.5,0,7,7
333,-97.5,1.5,0,13,2
334,-97.5,2.5,0,29,2
335,-97.5,1.5,0,11,3
337,-95.5,0.5,0,34,12
341,-88.5,0.5,0,28,12
354,-91.5,2.5,0,55,15
354,-91.5,2.5,0,45,10
355,-92.5,2.5,0,128,12
380,-98.5,0.5,0,5,45
381,-98.5,-1.5,0,8,52
383,-98.5,4.5,0,2,6
383,-97.5,4.5,0,2,5
384,-97.5,5.5,0,1,6
384,-97.5,5.5,0,1,4
384,-97.5,5.5,0,2,8
385,-97.5,5.5,0,0,3
386,-94.5,4.5,0,1,4
387,-95.5,1.5,0,15,25
388,-96.5,1.5,0,5,15
388,-95.5,0.5,0,55,30
389,-95.5,0.5,0,6,10
389,-96.5,0.5,0,15,10
389,-95.5,0.5,0,15,10
390,-96.5,0.5,0,0,0
391,-96.5,0.5,20,51,35
393,-95.5,0.5,8,33,13
412,-93.5,-0.5,6,2,4
414,-92.5,-1.5,0,0,5
418,-97.5,2.5,29,45,7
419,-100.5,3.5,1,0,0
420,-101.5,1.5,5,0,1
422,-96.5,-1.5,13,64,6
423,-96.5,0.5,24,20,0
425,-98.5,2.5,6,1,1
426,-97.5,0.5,2,2,0
426,-97.5,1.5,2,6,0
427,-98.5,1.5,3,5,2
449,-84.5,-14.5,0,6,6
454,-83.5,-13.5,0,0,0
455,-81.5,-11.5,0,0,3
458,-84.5,-10.5,0,3,2
459,-82.5,-11.5,0,38,10
459,-82.5,-11.5,0,0,35
462,-85.5,-15.5,0,3,3
465,-82.5,-11.5,0,0,12
465,-82.5,-10.5,0,10,20
465,-82.5,-11.5,0,48,10
468,-84.5,-12.5,0,0,5
469,-83.5,-10.5,0,13,3
470,-86.5,-10.5,0,0,0
474,-82.5,-12.5,0,0,5
475,-83.5,-12.5,0,5,3
475,-83.5,-12.5,0,0,0
476,-82.5,-12.5,0,0,12
477,-82.5,-11.5,0,0,0
482,-82.5,-9.5,0,25,5
482,-82.5,-9.5,0,5,0
483,-84.5,-10.5,0,45,5
484,-85.5,-10.5,0,115,0
486,-81.5,-9.5,0,30,5
488,-86.5,-10.5,0,33,2
505,-87.5,-10.5,0,22,0
509,-86.5,-10.5,14,30,6
511,-85.5,-9.5,0,100,0
512,-84.5,-9.5,0,30,0
519,-87.5,-8.5,0,20,0
523,-85.5,-7.5,0,7,1
528,-88.5,-12.5,0,7,13
528,-88.5,-12.5,0,0,0
529,-87.5,-12.5,0,0,0
529,-86.5,-12.5,0,0,0
531,-83.5,-14.5,0,110,0
532,-83.5,-15.5,0,0,0
534,-81.5,-12.5,0,20,0
535,-83.5,-13.5,0,23,0
536,-84.5,-11.5,2,2,0
537,-84.5,-11.5,0,68,12
539,-88.5,-11.5,0,0,0
544,-90.5,-6.5,0,25,0
659,-110.5,-7.5,0,0,0
667,-112.5,-7.5,0,13,1
668,-111.5,-5.5,0,93,6
671,-111.5,-5.5,0,33,5
672,-111.5,-5.5,0,8,2
673,-112.5,-6.5,0,13,4
673,-112.5,-6.5,0,11,1
675,-111.5,-5.5,0,0,0
678,-119.5,-7.5,1,6,0
678,-119.5,-8.5,0,1,0
679,-121.5,-6.5,1,2,0
680,-121.5,-7.5,0,0,0
682,-116.5,-5.5,0,23,2
689,-102.5,3.5,0,5,1
690,-99.5,3.5,0,0,8
730,-84.5,-4.5,0,0,0
291,-101.5,4.5,0,4,7
293,-109.5,4.5,0,2,10
294,-109.5,4.5,0,24,16
295,-111.5,1.5,98,10,10
297,-115.5,5.5,5,22,3
298,-115.5,4.5,5,15,2
298,-115.5,4.5,1,1,2
299,-114.5,3.5,8,15,6
299,-114.5,3.5,5,21,7
299,-115.5,3.5,1,6,2
300,-115.5,3.5,15,12,1
300,-115.5,3.5,19,12,4
300,-115.5,3.5,20,13,2
301,-115.5,4.5,24,13,2
302,-115.5,3.5,10,30,4
302,-115.5,4.5,21,9,6
302,-115.5,3.5,1,3,1
305,-109.5,3.5,6,6,1
307,-104.5,3.5,2,23,0
310,-98.5,3.5,0,27,0
384,-91.5,-2.5,4,51,0
387,-94.5,0.5,5,55,0
387,-94.5,-0.5,5,7,0
389,-92.5,-0.5,3,5,0
390,-94.5,0.5,10,4,1
391,-94.5,0.5,10,7,1
392,-93.5,0.5,5,32,2
392,-94.5,0.5,1,8,0
392,-94.5,0.5,0,0,0
393,-93.5,0.5,3,18,1
393,-94.5,-0.5,0,0,0
395,-91.5,-1.5,12,38,3
396,-88.5,-3.5,7,42,18
396,-88.5,-3.5,10,8,27
397,-88.5,-4.5,7,24,10
398,-87.5,-4.5,2,20,3
398,-87.5,-4.5,3,22,10
399,-87.5,-2.5,2,13,4
399,-87.5,-2.5,2,14,9
410,-82.5,-3.5,0,0,0
416,-74.5,-18.5,0,2,8
421,-74.5,-18.5,0,25,0
422,-75.5,-18.5,0,0,7
422,-75.5,-18.5,0,45,0
431,-78.5,-14.5,0,1,5
433,-75.5,-17.5,0,0,1
445,-82.5,-10.5,0,7,1
449,-80.5,-9.5,0,10,0
449,-80.5,-9.5,0,0,0
450,-82.5,-10.5,0,35,20
450,-82.5,-11.5,0,0,1
452,-82.5,-13.5,0,7,9
452,-82.5,-13.5,0,0,1
453,-80.5,-14.5,0,22,3
459,-73.5,-17.5,0,75,30
489,-75.5,-17.5,0,38,0
490,-74.5,-16.5,0,290,20
491,-73.5,-16.5,0,49,0
507,-85.5,-9.5,0,46,4
510,-79.5,-11.5,0,7,97
517,-90.5,-9.5,0,2,5
517,-89.5,-9.5,0,0,1
519,-88.5,-8.5,0,10,5
520,-87.5,-8.5,0,20,0
521,-89.5,-10.5,0,28,4
521,-89.5,-10.5,0,0,0
530,-92.5,2.5,0,15,2
534,-93.5,0.5,0,54,2
536,-93.5,0.5,0,144,9
538,-94.5,0.5,0,102,4
540,-92.5,0.5,0,10,1
540,-92.5,0.5,0,0,0
561,-86.5,1.5,0,9,1
563,-87.5,1.5,0,8,5
564,-85.5,1.5,0,0,0
575,-99.5,-4.5,0,8,20
577,-96.5,-8.5,0,0,0
579,-103.5,-7.5,0,21,1
580,-104.5,-8.5,0,3,5
580,-104.5,-8.5,2,8,13
581,-105.5,-8.5,3,1,4
584,-113.5,-0.5,10,1,4
585,-110.5,0.5,0,13,2
586,-111.5,0.5,0,7,5
587,-113.5,3.5,0,0,0
590,-112.5,4.5,0,0,0
591,-113.5,0.5,8,8,2
593,-109.5,5.5,2,14,14
593,-109.5,5.5,0,1,3
594,-108.5,5.5,0,0,0
594,-108.5,5.5,0,0,0
594,-109.5,5.5,1,7,7
594,-109.5,5.5,0,0,0
595,-109.5,5.5,0,0,0
595,-108.5,5.5,0,2,5
596,-108.5,5.5,0,13,3
596,-108.5,5.5,0,10,10
597,-107.5,5.5,0,1,1
597,-107.5,5.5,2,16,10
597,-107.5,5.5,0,8,2
598,-105.5,4.5,0,1,3
598,-105.5,4.5,0,2,1
599,-106.5,4.5,1,4,6
600,-107.5,4.5,0,0,0
600,-109.5,5.5,6,30,32
601,-107.5,5.5,0,58,57
601,-108.5,5.5,0,5,10
602,-107.5,6.5,0,2,3
602,-107.5,5.5,0,2,2
603,-107.5,5.5,0,4,13
603,-108.5,5.5,0,1,12
604,-107.5,4.5,0,1,17
604,-108.5,4.5,0,0,0
605,-105.5,4.5,0,0,0
606,-105.5,3.5,0,2,11
606,-105.5,3.5,0,0,4
606,-105.5,3.5,0,0,1
632,-98.5,1.5,2,6,7
632,-99.5,1.5,1,3,3
634,-100.5,3.5,0,13,6
634,-100.5,3.5,0,4,3
635,-100.5,4.5,0,1,3
635,-100.5,4.5,0,2,0
635,-100.5,4.5,0,9,3
636,-101.5,5.5,0,10,3
636,-101.5,5.5,1,1,1
636,-101.5,5.5,0,3,1
637,-102.5,3.5,0,6,5
638,-102.5,0.5,6,2,4
638,-102.5,0.5,0,7,10
640,-104.5,0.5,5,10,5
641,-107.5,3.5,7,8,5
641,-107.5,3.5,4,8,8
642,-107.5,3.5,1,5,4
643,-109.5,5.5,5,8,10
644,-109.5,5.5,2,8,8
644,-109.5,5.5,0,0,14
645,-107.5,5.5,0,8,4
646,-109.5,6.5,0,2,1
646,-110.5,5.5,0,2,1
647,-111.5,4.5,0,6,6
647,-111.5,4.5,0,0,0
648,-111.5,3.5,0,17,25
649,-111.5,3.5,0,1,5
649,-111.5,3.5,0,3,5
650,-112.5,1.5,0,7,8
650,-112.5,1.5,0,4,8
651,-113.5,0.5,20,20,5
652,-112.5,-0.5,80,10,5
652,-112.5,-0.5,0,15,10
653,-114.5,-0.5,12,12,6
653,-113.5,-0.5,20,25,5
654,-113.5,-0.5,10,10,2
654,-113.5,-0.5,15,12,3
655,-114.5,-2.5,8,10,3
655,-114.5,-3.5,35,2,1
660,-117.5,-0.5,2,20,5
660,-116.5,-0.5,0,6,2
286,-110.5,5.5,0,61,7
288,-107.5,6.5,0,0,0
593,-96.5,10.5,0,0,0
613,-94.5,14.5,0,0,0
614,-94.5,14.5,0,0,0
276,-119.5,5.5,0,5,5
277,-118.5,5.5,0,7,3
278,-118.5,4.5,0,25,7
279,-118.5,4.5,0,25,20
280,-118.5,4.5,0,17,8
280,-118.5,4.5,0,35,30
280,-118.5,4.5,2,0,0
281,-118.5,4.5,0,12,8
313,-98.5,6.5,0,3,8
315,-102.5,5.5,0,0,0
315,-102.5,5.5,0,23,2
316,-101.5,5.5,0,30,3
319,-110.5,7.5,0,5,5
321,-111.5,5.5,0,11,18
322,-108.5,6.5,0,6,6
421,-82.5,-14.5,0,6,0
421,-83.5,-14.5,0,6,1
427,-84.5,-15.5,0,10,6
427,-84.5,-15.5,0,3,0
428,-84.5,-15.5,0,135,0
431,-81.5,-14.5,0,58,3
433,-82.5,-14.5,0,76,9
440,-86.5,-16.5,0,17,38
441,-86.5,-16.5,0,7,7
447,-83.5,-15.5,0,28,0
448,-82.5,-15.5,0,14,1
453,-87.5,-17.5,0,4,3
456,-90.5,-11.5,0,0,3
461,-100.5,1.5,0,8,8
462,-102.5,3.5,0,10,18
462,-102.5,3.5,0,4,7
464,-102.5,7.5,0,0,0
466,-100.5,2.5,0,15,0
467,-101.5,2.5,5,77,0
523,-111.5,6.5,0,1,0
526,-119.5,8.5,0,20,10
558,-110.5,-1.5,0,5,60
567,-117.5,4.5,0,1,2
569,-110.5,2.5,0,0,0
573,-103.5,4.5,0,5,5
574,-103.5,4.5,0,2,3
690,-117.5,3.5,0,50,0
691,-118.5,3.5,0,35,0
692,-119.5,3.5,0,15,5
693,-118.5,4.5,0,12,8
694,-119.5,5.5,0,2,8
695,-122.5,6.5,0,31,5
696,-122.5,3.5,0,0,0
697,-121.5,3.5,0,5,2
701,-112.5,4.5,0,8,2
721,-91.5,-5.5,0,0,0
730,-100.5,4.5,0,10,0
278,-108.5,5.5,0,40,15
278,-108.5,5.5,0,9,1
280,-109.5,5.5,0,12,3
280,-109.5,5.5,0,6,0
280,-109.5,5.5,0,14,1
280,-109.5,5.5,0,7,1
282,-108.5,6.5,0,8,0
284,-110.5,4.5,0,40,10
285,-111.5,3.5,0,25,5
286,-111.5,3.5,15,50,20
287,-112.5,3.5,0,43,12
287,-112.5,3.5,0,30,5
288,-112.5,3.5,0,0,0
289,-112.5,3.5,0,50,10
290,-113.5,3.5,20,125,15
290,-114.5,3.5,0,0,0
292,-113.5,3.5,0,16,4
293,-113.5,3.5,30,33,2
294,-114.5,2.5,10,36,5
297,-114.5,2.5,1,14,5
299,-121.5,4.5,30,70,5
300,-121.5,4.5,28,14,1
301,-122.5,5.5,7,28,0
302,-119.5,6.5,0,15,5
303,-115.5,7.5,0,3,0
305,-116.5,4.5,0,13,2
309,-125.5,4.5,45,79,1
342,-106.5,4.5,0,9,3
343,-106.5,4.5,0,54,6
344,-109.5,5.5,0,2,4
346,-113.5,3.5,0,4,4
346,-113.5,3.5,0,2,2
347,-113.5,3.5,6,5,5
350,-104.5,5.5,0,1,2
352,-101.5,4.5,0,0,3
354,-98.5,3.5,0,67,4
355,-98.5,3.5,0,81,10
357,-96.5,2.5,0,10,2
358,-97.5,2.5,0,8,2
362,-99.5,3.5,0,0,0
379,-87.5,-6.5,0,28,2
389,-92.5,-5.5,0,16,6
391,-95.5,0.5,0,10,0
391,-95.5,0.5,35,32,8
392,-95.5,0.5,0,4,0
393,-96.5,1.5,0,17,1
394,-96.5,1.5,25,105,4
395,-96.5,1.5,0,8,0
396,-97.5,1.5,0,15,0
396,-97.5,1.5,0,24,5
397,-96.5,1.5,0,8,0
443,-86.5,-16.5,0,20,5
444,-87.5,-15.5,0,11,1
457,-105.5,3.5,0,50,5
458,-107.5,3.5,33,7,3
459,-107.5,4.5,0,23,2
461,-112.5,5.5,0,30,15
462,-111.5,6.5,0,30,5
463,-112.5,5.5,0,35,10
464,-112.5,6.5,0,10,2
464,-112.5,6.5,0,50,10
465,-112.5,5.5,0,1,0
466,-113.5,6.5,0,0,0
471,-109.5,4.5,0,0,0
472,-109.5,5.5,0,2,3
473,-109.5,4.5,65,10,5
474,-109.5,4.5,35,18,2
474,-109.5,4.5,0,3,0
475,-112.5,5.5,0,0,0
477,-116.5,5.5,0,23,0
478,-116.5,4.5,0,25,5
479,-114.5,5.5,0,10,0
480,-114.5,6.5,0,55,5
481,-114.5,6.5,0,3,0
482,-115.5,6.5,0,35,10
483,-113.5,4.5,10,25,0
484,-110.5,3.5,0,8,0
485,-113.5,4.5,0,10,0
486,-114.5,7.5,0,5,0
487,-115.5,8.5,0,1,0
488,-116.5,6.5,0,0,0
489,-118.5,4.5,17,8,5
490,-121.5,4.5,0,15,0
496,-119.5,4.5,0,5,0
496,-119.5,4.5,0,7,5
497,-117.5,4.5,0,10,2
498,-116.5,4.5,0,15,0
499,-115.5,5.5,0,15,5
500,-116.5,6.5,0,0,0
501,-116.5,4.5,0,0,0
501,-116.5,5.5,0,0,0
502,-115.5,5.5,0,20,0
503,-115.5,5.5,0,50,30
507,-101.5,4.5,0,10,0
527,-93.5,5.5,0,1,0
531,-98.5,4.5,4,55,0
540,-103.5,-3.5,0,6,4
542,-101.5,-4.5,0,7,1
550,-98.5,4.5,0,0,0
558,-100.5,4.5,0,0,0
561,-99.5,4.5,0,3,4
563,-96.5,5.5,0,1,6
648,-108.5,4.5,2,12,6
648,-109.5,4.5,0,0,0
649,-109.5,4.5,0,5,7
650,-109.5,5.5,0,6,2
650,-108.5,5.5,0,6,6
651,-109.5,5.5,0,10,5
656,-110.5,3.5,0,10,5
656,-110.5,3.5,0,23,4
657,-110.5,2.5,0,22,3
658,-110.5,3.5,0,10,0
658,-110.5,4.5,3,35,2
658,-110.5,4.5,5,10,10
659,-109.5,4.5,0,141,15
659,-109.5,4.5,30,82,0
660,-109.5,4.5,1,22,2
