set_type,BET,SKJ,YFT
DEL,0,0,5
DEL,0,0,12
DEL,0,0,5
NOA,0,120,0
NOA,0,80,0
NOA,0,50,0
NOA,0,80,0
NOA,0,90,0
NOA,0,57,0
NOA,0,12,0
NOA,0,0,0
NOA,0,78,0
NOA,0,0,1
NOA,0,11,0
NOA,0,49,0
NOA,0,57,0
NOA,0,0,0
NOA,0,9,0
NOA,0,5,0
NOA,0,40,0
NOA,0,20,0
NOA,0,0,0
NOA,0,60,4
NOA,0,10,0
NOA,0,33,0
NOA,0,12,0
NOA,0,30,0
NOA,0,13,0
NOA,0,20,0
NOA,0,103,0
NOA,0,68,4
NOA,0,0,0
NOA,0,21,10
NOA,0,0,0
NOA,0,105,0
NOA,0,10,0
NOA,0,29,0
NOA,0,11,0
NOA,0,20,0
NOA,0,35,0
NOA,0,15,0
NOA,0,6,0
NOA,0,9,0
NOA,0,12,0
NOA,0,46,0
NOA,0,0,0
NOA,0,57,0
NOA,0,0,0
NOA,0,15,0
NOA,0,22,0
NOA,0,0,0
NOA,0,0,0
NOA,0,17,0
NOA,0,5,0
NOA,0,0,0
NOA,0,23,0
NOA,0,0,0
NOA,0,7,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,48,0
NOA,0,0,0
NOA,0,23,0
NOA,0,0,0
NOA,0,0,0
NOA,0,40,0
NOA,0,19,0
NOA,0,0,0
NOA,0,35,0
NOA,0,0,0
NOA,0,0,0
NOA,0,56,0
NOA,0,0,0
NOA,0,128,0
NOA,0,0,0
NOA,0,116,0
NOA,0,35,0
NOA,0,62,0
NOA,0,0,0
NOA,0,0,0
NOA,0,30,0
NOA,0,0,0
NOA,0,9,9
NOA,0,18,0
NOA,0,18,0
NOA,0,27,3
NOA,0,35,0
NOA,0,0,0
NOA,0,0,0
NOA,0,35,0
NOA,0,12,3
NOA,0,45,0
NOA,0,32,0
NOA,0,24,0
NOA,0,8,0
DEL,0,0,0
NOA,0,8,0
NOA,0,32,0
NOA,0,110,0
NOA,0,8,0
NOA,0,0,0
NOA,0,35,0
NOA,0,100,11
NOA,0,70,2
DEL,0,0,10
NOA,0,4,102
NOA,0,7,5
NOA,0,230,0
NOA,0,0,0
NOA,0,10,0
NOA,0,110,0
NOA,0,4,0
NOA,0,0,0
NOA,0,0,0
NOA,0,25,0
NOA,0,22,0
NOA,0,13,0
NOA,0,5,0
NOA,0,30,0
NOA,0,18,0
NOA,0,10,35
NOA,0,5,45
NOA,0,70,0
NOA,0,35,0
NOA,0,20,0
NOA,0,21,0
NOA,0,95,10
NOA,0,0,5
NOA,0,0,0
NOA,0,20,0
NOA,0,20,10
NOA,0,25,0
NOA,0,25,0
NOA,0,8,0
NOA,0,50,20
NOA,0,12,20
NOA,0,25,10
NOA,0,48,0
NOA,0,50,15
NOA,0,50,35
NOA,0,36,10
NOA,0,0,0
NOA,0,54,0
NOA,0,118,0
NOA,0,25,0
NOA,0,23,0
NOA,0,25,0
NOA,0,29,0
NOA,0,0,0
NOA,0,42,0
NOA,0,20,0
NOA,0,40,0
NOA,0,76,0
NOA,0,127,0
NOA,0,15,0
NOA,0,80,0
NOA,0,112,0
NOA,0,24,0
NOA,0,41,0
NOA,0,33,0
NOA,0,20,0
NOA,0,10,0
NOA,0,5,0
NOA,0,67,0
NOA,0,0,0
DEL,0,0,0
DEL,0,0,0
NOA,0,107,5
NOA,0,70,3
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,37,0
NOA,0,1,0
NOA,0,66,0
NOA,0,62,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,6,0
NOA,0,0,0
NOA,0,1,59
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,28
NOA,0,0,0
NOA,0,7,0
NOA,0,0,0
NOA,0,15,0
NOA,0,54,0
NOA,0,12,0
NOA,0,0,0
NOA,0,47,0
NOA,0,0,0
NOA,0,0,26
NOA,0,7,0
NOA,0,0,0
NOA,0,1,1
NOA,0,2,48
NOA,0,24,0
NOA,0,0,0
NOA,0,20,0
NOA,0,1,1
NOA,0,30,0
NOA,0,10,0
NOA,0,0,12
NOA,0,118,0
NOA,0,8,0
NOA,0,2,0
DEL,0,0,18
DEL,0,0,5
DEL,0,0,9
DEL,0,0,2
DEL,0,0,1
NOA,0,0,60
NOA,0,0,5
NOA,0,0,50
NOA,0,0,35
NOA,0,0,0
DEL,0,0,4
NOA,0,0,5
DEL,0,0,25
DEL,0,0,10
NOA,0,0,137
NOA,0,0,132
DEL,0,0,75
DEL,0,0,15
DEL,0,0,10
DEL,0,0,2
DEL,0,0,4
DEL,0,0,0
DEL,0,0,5
DEL,0,0,0
DEL,0,0,1
DEL,0,0,4
DEL,0,0,5
NOA,0,0,0
DEL,0,0,3
NOA,0,3,12
NOA,0,3,7
NOA,0,0,0
NOA,0,2,0
NOA,0,62,3
NOA,0,25,1
NOA,0,20,0
DEL,0,0,1
DEL,0,2,5
DEL,0,0,0
NOA,0,11,0
DEL,0,0,8
NOA,100,61,0
NOA,66,100,4
NOA,0,30,5
NOA,0,93,12
NOA,0,65,0
NOA,0,27,8
NOA,0,50,15
NOA,0,0,0
NOA,0,0,4
NOA,0,0,7
NOA,0,0,5
DEL,0,0,7
DEL,0,0,24
DEL,0,0,10
DEL,0,0,5
DEL,0,0,30
DEL,0,0,20
DEL,0,0,0
DEL,0,0,15
DEL,0,0,0
DEL,0,0,12
DEL,0,0,20
DEL,0,0,10
DEL,0,0,22
DEL,0,0,15
DEL,0,0,5
DEL,0,0,3
DEL,0,0,25
DEL,0,0,0
DEL,0,0,59
DEL,0,0,12
DEL,0,0,25
DEL,0,0,35
DEL,0,0,12
DEL,0,0,20
DEL,0,0,2
DEL,0,3,7
DEL,0,4,6
DEL,0,0,2
DEL,0,10,65
DEL,0,15,48
DEL,0,0,30
DEL,0,5,68
DEL,0,0,35
NOA,0,0,0
DEL,0,0,20
DEL,0,2,33
NOA,0,0,0
DEL,0,1,39
DEL,0,0,40
DEL,0,0,8
DEL,0,0,4
DEL,0,0,15
DEL,0,0,18
DEL,0,0,5
DEL,0,0,2
DEL,0,0,3
DEL,0,0,4
DEL,0,6,34
DEL,0,0,16
DEL,0,0,5
DEL,0,0,10
DEL,0,0,25
DEL,0,0,6
DEL,0,0,10
DEL,0,0,15
DEL,0,0,18
DEL,0,2,18
DEL,0,0,10
DEL,0,0,8
DEL,0,0,10
DEL,0,0,7
DEL,0,0,4
DEL,0,0,3
DEL,0,3,8
DEL,0,1,29
DEL,0,1,25
DEL,0,0,20
DEL,0,0,6
DEL,0,0,14
DEL,0,0,9
DEL,0,0,18
DEL,0,1,19
DEL,0,0,55
DEL,0,0,22
DEL,0,0,7
DEL,0,0,7
DEL,0,0,5
DEL,0,0,10
DEL,0,0,12
DEL,0,0,17
DEL,0,0,15
DEL,0,2,7
DEL,0,0,8
DEL,0,0,22
DEL,0,3,10
DEL,0,0,20
DEL,0,0,6
DEL,0,1,7
DEL,0,0,6
DEL,0,0,0
DEL,0,0,0
DEL,0,0,0
DEL,0,0,2
DEL,0,0,8
DEL,0,0,30
DEL,0,0,10
DEL,0,0,3
DEL,0,0,0
DEL,0,0,10
DEL,0,0,5
DEL,0,0,4
DEL,0,0,0
DEL,0,0,0
DEL,0,0,28
DEL,0,0,19
DEL,0,0,10
DEL,0,0,5
DEL,0,0,8
DEL,0,0,12
DEL,0,0,7
DEL,0,0,5
DEL,0,0,8
DEL,0,0,4
DEL,0,0,6
DEL,0,0,8
DEL,0,0,24
DEL,0,0,10
DEL,0,0,22
DEL,0,0,0
DEL,0,0,20
DEL,0,0,0
DEL,0,0,3
DEL,0,0,0
DEL,0,0,0
DEL,0,0,10
DEL,0,0,16
DEL,0,0,4
DEL,0,0,7
DEL,0,0,5
DEL,0,0,0
DEL,0,0,25
DEL,0,0,15
DEL,0,0,13
DEL,0,0,11
DEL,0,0,8
DEL,0,0,13
DEL,0,0,10
DEL,0,0,4
DEL,0,0,0
DEL,0,0,19
DEL,0,0,0
DEL,0,0,2
DEL,0,0,3
DEL,0,0,10
DEL,0,0,5
DEL,0,0,4
DEL,0,0,16
DEL,0,0,26
DEL,0,0,5
DEL,0,0,6
DEL,0,0,8
DEL,0,0,15
DEL,0,0,17
DEL,0,0,7
DEL,0,0,5
DEL,0,0,1
DEL,0,0,8
DEL,0,0,7
DEL,0,0,7
DEL,0,0,0
NOA,0,0,0
NOA,0,7,1
NOA,0,15,15
NOA,0,7,5
NOA,0,5,3
DEL,0,0,12
DEL,0,0,6
DEL,0,0,27
DEL,0,0,0
DEL,0,0,20
NOA,0,0,7
DEL,0,0,5
DEL,0,0,8
DEL,0,0,5
DEL,0,0,28
DEL,0,0,8
DEL,0,0,10
NOA,0,0,59
NOA,0,0,0
NOA,0,0,0
NOA,0,0,261
NOA,0,0,0
DEL,0,0,4
DEL,0,0,21
NOA,0,0,100
NOA,0,0,25
NOA,0,0,8
NOA,0,0,0
NOA,0,0,3
NOA,0,0,0
NOA,0,0,113
NOA,0,0,50
DEL,0,0,53
DEL,0,0,20
NOA,0,45,0
NOA,0,11,0
NOA,0,0,0
NOA,0,0,0
NOA,0,15,0
NOA,0,34,0
NOA,0,15,0
NOA,0,10,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,5,0
NOA,0,17,0
NOA,0,22,0
NOA,0,8,0
NOA,0,10,0
NOA,0,25,0
NOA,0,8,0
NOA,0,10,0
NOA,0,7,0
NOA,0,3,0
NOA,0,19,0
NOA,0,22,0
NOA,0,22,0
NOA,0,41,0
NOA,0,8,0
NOA,0,0,15
NOA,0,0,12
NOA,0,0,5
DEL,0,0,5
NOA,0,0,0
NOA,0,30,0
NOA,0,15,0
NOA,0,4,0
DEL,0,0,4
DEL,0,0,4
DEL,0,0,12
DEL,0,0,17
DEL,0,0,25
DEL,0,0,20
DEL,0,0,0
DEL,0,0,24
DEL,0,0,12
DEL,0,0,5
DEL,0,0,5
DEL,0,0,3
DEL,0,0,12
DEL,0,0,10
DEL,0,0,3
DEL,0,0,6
DEL,0,0,20
DEL,0,0,8
DEL,0,0,2
DEL,0,0,5
DEL,0,0,0
DEL,0,0,10
DEL,0,0,85
DEL,0,0,16
DEL,0,0,4
DEL,0,0,11
DEL,0,0,14
DEL,0,0,7
DEL,0,0,0
DEL,0,0,6
DEL,0,0,0
DEL,0,0,0
DEL,0,0,7
DEL,0,0,10
DEL,0,0,20
DEL,0,0,29
NOA,0,0,0
DEL,0,0,46
DEL,0,0,34
DEL,0,0,7
DEL,0,0,10
DEL,0,0,14
DEL,0,0,6
DEL,0,0,10
DEL,0,0,2
DEL,0,0,12
DEL,0,0,6
NOA,0,45,0
DEL,0,0,20
DEL,0,0,22
DEL,0,0,15
DEL,0,0,30
DEL,0,0,4
DEL,0,1,15
DEL,0,10,10
DEL,0,2,4
DEL,0,4,4
DEL,0,30,15
DEL,0,5,15
DEL,0,0,25
DEL,0,10,20
DEL,0,0,18
DEL,0,0,8
DEL,0,0,30
DEL,0,0,75
DEL,0,0,22
DEL,0,0,45
DEL,0,0,18
DEL,0,0,10
DEL,0,0,45
DEL,0,0,35
DEL,0,0,12
DEL,0,0,20
DEL,0,0,12
DEL,0,0,22
DEL,0,0,25
DEL,0,0,10
NOA,5,166,20
NOA,0,90,0
NOA,0,30,0
NOA,0,15,0
NOA,0,55,0
NOA,0,30,0
NOA,0,1,19
NOA,0,4,3
NOA,0,30,0
NOA,0,130,0
NOA,0,0,0
NOA,0,0,0
NOA,0,35,0
NOA,0,20,0
NOA,0,45,0
NOA,0,30,0
NOA,0,70,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
DEL,0,0,0
DEL,0,0,5
NOA,0,0,60
DEL,0,0,10
DEL,0,0,0
DEL,0,0,2
DEL,0,0,12
DEL,0,0,1
DEL,0,0,16
DEL,0,0,5
DEL,0,0,4
DEL,0,0,5
DEL,0,0,15
DEL,0,0,3
DEL,0,0,7
DEL,0,0,2
DEL,0,0,0
DEL,0,0,5
DEL,0,0,4
DEL,0,0,4
DEL,0,0,5
DEL,0,0,0
DEL,0,0,52
DEL,0,0,10
DEL,0,0,0
DEL,0,0,4
DEL,0,0,2
DEL,0,0,5
DEL,0,0,9
DEL,0,0,10
DEL,0,0,12
DEL,0,0,8
DEL,0,0,4
DEL,0,0,23
DEL,0,0,25
DEL,0,0,3
DEL,0,0,8
DEL,0,0,4
DEL,0,0,1
DEL,0,0,2
DEL,0,0,8
DEL,0,0,15
DEL,0,0,0
DEL,0,0,0
DEL,0,0,5
DEL,0,0,5
DEL,0,0,0
DEL,0,0,1
DEL,0,0,2
DEL,0,0,10
DEL,0,0,4
DEL,0,0,0
DEL,0,0,0
DEL,0,0,0
DEL,0,0,2
NOA,0,0,0
NOA,0,0,12
DEL,0,0,8
NOA,0,0,10
DEL,0,0,1
DEL,0,0,10
DEL,0,0,4
NOA,0,0,7
DEL,0,0,6
DEL,0,0,1
DEL,0,0,7
DEL,0,0,15
DEL,0,0,18
DEL,0,0,3
DEL,0,0,5
DEL,0,0,1
DEL,0,0,0
DEL,0,0,0
DEL,0,0,3
DEL,0,0,5
DEL,0,0,4
DEL,0,0,0
DEL,0,0,2
DEL,0,0,3
DEL,0,0,0
DEL,0,0,0
DEL,0,0,2
DEL,0,0,0
DEL,0,0,3
DEL,0,0,0
DEL,0,0,0
DEL,0,0,0
DEL,0,0,0
DEL,0,0,0
DEL,0,0,7
DEL,0,1,4
DEL,0,0,0
DEL,0,0,1
DEL,0,0,1
DEL,0,0,0
DEL,0,0,2
NOA,0,0,0
NOA,0,30,0
NOA,0,0,0
NOA,0,1,0
NOA,0,0,0
NOA,0,60,0
NOA,0,7,0
NOA,0,0,0
NOA,0,10,0
NOA,0,0,0
NOA,0,0,0
NOA,0,30,66
NOA,0,0,0
NOA,0,0,0
NOA,0,24,57
NOA,0,18,42
NOA,0,8,12
NOA,0,20,15
NOA,0,0,0
NOA,0,9,36
NOA,0,8,34
NOA,0,0,0
NOA,0,1,0
NOA,0,10,41
NOA,0,107,0
NOA,0,40,1
NOA,0,38,0
NOA,0,2,0
NOA,0,0,0
NOA,0,0,0
NOA,0,6,0
NOA,0,0,0
NOA,0,6,0
NOA,0,5,0
NOA,0,10,0
NOA,0,3,0
NOA,0,0,0
NOA,0,0,0
NOA,0,3,0
NOA,0,0,0
NOA,0,3,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,2,0
NOA,0,15,0
NOA,0,30,0
NOA,0,4,0
NOA,0,0,0
NOA,0,6,0
NOA,0,20,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,5,0
NOA,0,7,0
NOA,0,13,0
NOA,0,0,0
NOA,0,0,0
NOA,0,27,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,4,0
NOA,0,0,0
NOA,0,0,0
NOA,0,9,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,5
NOA,0,0,0
NOA,0,2,8
NOA,0,0,0
NOA,0,0,0
NOA,0,30,0
NOA,0,8,130
NOA,0,0,4
NOA,0,18,0
NOA,5,13,5
NOA,10,139,25
NOA,0,89,16
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,40,0
NOA,0,0,0
NOA,0,7,0
NOA,0,220,0
NOA,0,145,0
NOA,0,55,20
NOA,0,210,25
NOA,0,42,8
NOA,0,24,3
NOA,0,25,5
NOA,0,10,2
NOA,0,10,10
NOA,0,10,0
NOA,0,82,0
NOA,0,50,0
NOA,0,30,0
NOA,0,65,0
NOA,0,0,0
NOA,0,45,0
NOA,0,0,0
NOA,0,35,0
NOA,0,15,0
NOA,0,30,0
NOA,0,25,0
NOA,0,22,0
NOA,0,15,0
NOA,0,40,0
NOA,0,25,0
NOA,0,30,0
NOA,0,0,0
NOA,0,50,0
NOA,0,20,0
NOA,0,30,0
NOA,0,0,0
NOA,0,20,0
NOA,0,20,0
NOA,0,5,0
NOA,0,50,0
NOA,0,0,0
NOA,0,0,0
NOA,0,25,0
NOA,0,14,0
NOA,0,7,0
NOA,0,8,0
NOA,0,20,0
NOA,0,12,0
NOA,0,0,25
NOA,0,0,10
NOA,0,0,7
NOA,0,0,55
NOA,0,62,0
NOA,0,0,0
NOA,0,0,0
NOA,0,17,8
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,14,0
NOA,0,0,0
NOA,0,51,0
NOA,0,0,0
NOA,0,40,0
NOA,0,0,0
NOA,0,50,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,40,0
NOA,0,18,0
NOA,0,15,0
NOA,0,50,0
NOA,0,30,0
NOA,0,5,10
NOA,0,9,21
NOA,0,18,0
NOA,0,47,0
NOA,0,17,0
DEL,0,0,0
DEL,0,0,15
DEL,0,0,5
DEL,0,0,7
DEL,0,0,2
DEL,0,0,3
DEL,0,0,2
DEL,0,0,5
DEL,0,0,5
DEL,0,0,25
DEL,0,0,3
DEL,0,0,17
DEL,0,0,8
DEL,0,0,2
DEL,0,0,5
DEL,0,0,15
DEL,0,0,16
DEL,0,0,2
DEL,0,0,40
DEL,0,0,40
DEL,0,0,0
DEL,0,0,12
DEL,0,0,35
DEL,0,0,30
DEL,0,0,20
DEL,0,0,0
DEL,0,0,6
DEL,0,0,1
DEL,0,0,4
DEL,0,0,17
DEL,0,0,0
DEL,0,0,17
DEL,0,0,0
DEL,0,0,3
DEL,0,0,2
DEL,0,0,6
DEL,0,0,9
DEL,0,0,17
DEL,0,0,23
DEL,0,0,8
DEL,0,0,8
DEL,0,0,4
DEL,0,0,63
DEL,0,0,32
DEL,0,0,21
DEL,0,0,35
DEL,0,0,21
DEL,0,0,36
DEL,0,0,0
DEL,0,0,5
DEL,0,0,5
DEL,0,0,17
DEL,0,0,3
DEL,0,0,2
DEL,0,0,22
DEL,0,0,13
DEL,0,0,8
DEL,0,0,0
DEL,0,0,22
DEL,0,0,5
DEL,0,0,8
DEL,0,0,1
DEL,0,0,7
DEL,0,0,12
DEL,0,0,0
DEL,0,0,47
DEL,0,0,18
DEL,0,0,15
DEL,0,0,0
DEL,0,0,4
DEL,0,0,8
DEL,0,0,6
DEL,0,0,0
NOA,0,1,3
NOA,0,9,29
NOA,0,24,59
NOA,0,32,0
NOA,0,0,15
NOA,0,26,45
NOA,0,4,13
NOA,0,34,8
NOA,0,0,32
NOA,0,29,0
NOA,0,1,0
NOA,0,35,0
NOA,0,0,0
NOA,0,75,67
NOA,0,18,0
NOA,0,20,0
NOA,0,96,0
NOA,0,0,0
NOA,0,0,0
NOA,0,25,0
NOA,0,90,3
NOA,0,37,20
NOA,0,0,23
NOA,0,28,2
NOA,0,20,145
NOA,0,38,0
NOA,0,0,34
NOA,0,3,7
NOA,0,25,0
NOA,0,95,0
NOA,0,0,0
NOA,0,100,0
NOA,0,83,0
NOA,0,127,0
NOA,0,145,0
NOA,0,57,0
NOA,0,111,0
NOA,0,35,0
NOA,0,32,0
NOA,0,20,0
NOA,0,14,0
NOA,0,16,0
NOA,0,5,20
NOA,0,5,0
NOA,0,25,0
NOA,0,0,95
NOA,0,30,0
NOA,0,0,0
NOA,0,20,0
NOA,0,0,20
NOA,0,42,0
NOA,0,0,0
NOA,0,8,0
NOA,0,32,0
NOA,0,8,0
NOA,0,0,0
NOA,0,32,8
NOA,0,14,0
NOA,0,16,0
NOA,0,45,0
NOA,0,51,0
NOA,0,33,0
NOA,0,0,0
NOA,0,131,10
NOA,0,145,0
NOA,0,60,1
NOA,0,104,2
NOA,0,12,0
NOA,0,16,0
NOA,0,51,0
NOA,0,51,0
NOA,0,30,0
NOA,0,27,0
NOA,0,49,0
NOA,0,25,0
NOA,0,45,0
NOA,0,127,0
NOA,0,65,0
NOA,0,19,0
NOA,0,11,0
NOA,0,51,0
NOA,0,9,0
NOA,0,18,0
NOA,0,21,0
NOA,0,16,0
NOA,0,102,0
NOA,0,29,0
NOA,0,17,0
NOA,0,27,0
NOA,0,0,0
NOA,0,0,0
NOA,0,50,0
NOA,0,36,2
NOA,0,40,0
NOA,0,38,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,22,0
NOA,0,30,0
NOA,0,35,0
NOA,0,45,0
NOA,0,30,1
NOA,0,31,0
NOA,0,0,0
NOA,0,50,0
NOA,0,0,0
NOA,0,40,0
NOA,0,19,0
NOA,0,0,0
NOA,0,0,0
NOA,0,35,0
NOA,0,0,0
NOA,3,7,2
NOA,0,0,0
NOA,0,12,0
DEL,0,0,6
DEL,0,0,8
DEL,0,0,10
DEL,0,0,20
DEL,0,0,30
NOA,0,0,0
NOA,0,3,0
NOA,0,0,0
NOA,0,22,0
NOA,0,30,0
NOA,0,0,0
NOA,0,10,0
NOA,0,55,0
DEL,0,0,33
DEL,0,0,12
DEL,0,0,20
DEL,0,0,30
DEL,0,0,32
DEL,0,0,110
DEL,0,0,10
DEL,0,0,50
DEL,0,0,12
DEL,0,0,43
DEL,0,0,52
DEL,0,0,4
DEL,0,0,17
DEL,0,0,17
DEL,0,0,45
DEL,0,0,25
DEL,0,0,12
DEL,0,0,75
DEL,0,0,31
DEL,0,0,33
DEL,0,0,18
DEL,0,0,130
DEL,0,0,33
DEL,0,0,12
DEL,0,0,12
DEL,0,0,10
DEL,0,0,22
DEL,0,0,13
DEL,0,0,11
DEL,0,0,12
DEL,0,0,8
DEL,0,0,12
DEL,0,0,18
DEL,0,0,25
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,2,0
NOA,0,74,0
NOA,0,32,0
NOA,46,87,12
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,30
NOA,0,0,0
NOA,0,0,2
NOA,0,0,0
NOA,0,15,0
NOA,0,8,0
NOA,0,0,0
NOA,0,0,0
NOA,0,2,0
NOA,0,3,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,4
NOA,0,3,0
NOA,0,10,0
NOA,0,0,0
NOA,0,66,0
NOA,0,0,0
NOA,0,4,0
NOA,0,0,0
NOA,0,4,0
NOA,0,13,0
NOA,0,0,0
NOA,0,0,67
NOA,11,12,0
NOA,0,0,0
NOA,0,5,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,20,0
NOA,0,15,0
NOA,0,20,0
NOA,0,37,0
NOA,0,80,0
NOA,0,11,4
NOA,0,8,7
NOA,0,0,12
NOA,0,0,32
NOA,0,0,1
DEL,0,0,35
DEL,0,0,20
DEL,0,0,43
NOA,0,13,0
DEL,0,0,15
DEL,0,0,17
DEL,0,0,38
DEL,0,0,40
DEL,0,0,22
DEL,0,0,20
DEL,0,0,68
DEL,0,0,15
DEL,0,0,95
DEL,0,0,24
DEL,0,0,18
DEL,0,0,35
DEL,0,0,17
DEL,0,0,12
DEL,0,0,13
DEL,0,0,25
DEL,0,0,80
DEL,0,0,40
DEL,0,0,50
DEL,0,0,25
DEL,0,0,0
DEL,0,0,28
DEL,0,0,48
DEL,0,0,42
DEL,0,0,28
DEL,0,0,48
DEL,0,0,0
DEL,0,0,5
NOA,0,0,0
DEL,0,0,4
DEL,0,0,6
NOA,0,10,2
NOA,0,0,0
DEL,0,0,20
DEL,0,0,10
DEL,0,0,35
DEL,0,0,5
DEL,0,0,15
DEL,0,0,15
DEL,0,0,12
DEL,0,0,0
DEL,0,0,67
DEL,0,0,22
DEL,0,0,8
DEL,0,0,6
DEL,0,0,6
DEL,0,0,10
DEL,0,0,10
NOA,0,0,0
DEL,0,0,6
DEL,0,0,4
DEL,0,0,15
DEL,0,0,23
DEL,0,0,18
DEL,0,0,15
DEL,0,0,5
NOA,0,0,10
DEL,0,0,15
DEL,0,0,0
DEL,0,0,6
NOA,0,0,30
NOA,0,0,8
NOA,0,0,7
NOA,0,0,0
NOA,0,0,0
NOA,0,0,45
NOA,0,0,10
DEL,0,0,0
DEL,0,0,8
DEL,0,0,40
DEL,0,0,10
DEL,0,0,6
DEL,0,0,0
DEL,0,0,15
DEL,0,0,0
DEL,0,0,8
DEL,0,0,30
DEL,0,0,15
DEL,0,0,20
DEL,0,0,37
DEL,0,0,27
DEL,0,0,8
DEL,0,0,20
NOA,0,0,10
DEL,0,0,54
DEL,0,0,8
DEL,0,0,13
DEL,0,0,20
DEL,0,0,3
DEL,0,0,22
DEL,0,0,24
DEL,0,0,1
DEL,0,0,35
DEL,0,0,7
DEL,0,0,22
DEL,0,0,6
DEL,0,0,24
DEL,0,0,12
DEL,0,0,4
DEL,0,0,22
NOA,0,150,0
NOA,0,0,0
NOA,0,15,0
NOA,0,12,0
NOA,0,20,0
NOA,0,32,0
NOA,0,0,0
NOA,0,0,0
NOA,0,4,8
NOA,0,18,0
NOA,0,1,29
NOA,0,2,0
NOA,0,1,15
NOA,0,1,14
NOA,0,0,0
NOA,0,24,0
NOA,0,11,0
NOA,0,25,0
NOA,0,20,0
NOA,0,43,0
NOA,0,12,0
NOA,0,0,0
NOA,0,17,0
NOA,0,7,0
NOA,0,150,0
NOA,0,45,0
NOA,0,150,0
NOA,0,80,0
NOA,0,35,0
NOA,0,20,0
NOA,0,25,0
NOA,0,48,0
NOA,0,2,0
NOA,0,38,0
NOA,0,20,0
NOA,0,108,0
NOA,0,0,0
NOA,0,2,0
NOA,0,17,0
NOA,0,0,0
NOA,0,88,0
NOA,0,0,0
NOA,0,0,0
NOA,0,13,0
NOA,0,0,0
NOA,0,0,0
NOA,0,40,0
NOA,0,0,0
NOA,0,1,0
NOA,0,45,5
NOA,0,12,0
NOA,0,0,9
NOA,0,0,2
NOA,0,0,4
NOA,0,0,2
NOA,0,0,4
NOA,0,0,1
NOA,0,0,10
NOA,0,14,1
NOA,0,202,0
DEL,0,0,15
NOA,0,12,0
NOA,0,0,20
DEL,0,0,26
DEL,0,0,8
DEL,0,0,24
NOA,0,44,0
NOA,0,34,0
DEL,0,2,6
NOA,0,44,0
NOA,0,32,0
NOA,0,0,0
NOA,0,0,0
NOA,0,31,0
NOA,0,0,44
NOA,0,3,0
NOA,0,32,0
NOA,0,5,1
DEL,0,0,52
DEL,0,0,10
DEL,0,0,5
DEL,0,0,9
NOA,0,0,0
NOA,3,16,1
DEL,0,0,15
DEL,0,0,25
DEL,0,0,40
DEL,0,0,2
DEL,0,0,16
DEL,0,0,20
DEL,0,0,20
NOA,0,15,0
DEL,0,0,42
DEL,0,0,10
NOA,0,0,0
NOA,0,57,3
NOA,0,25,0
NOA,0,120,0
NOA,0,40,0
NOA,0,20,0
NOA,0,20,0
NOA,0,45,0
NOA,0,30,0
NOA,0,5,20
NOA,0,15,45
NOA,0,10,0
NOA,0,25,0
NOA,0,80,20
NOA,0,12,0
NOA,0,28,0
NOA,0,32,0
NOA,0,0,0
NOA,0,45,0
NOA,0,45,0
NOA,0,0,0
NOA,0,0,15
NOA,0,105,0
NOA,0,30,0
NOA,0,67,0
NOA,0,40,0
NOA,0,96,0
NOA,0,0,0
NOA,0,35,0
NOA,0,165,0
NOA,0,0,0
NOA,0,60,0
NOA,0,80,42
NOA,0,20,0
NOA,0,0,0
NOA,0,0,0
NOA,0,5,38
NOA,0,3,7
NOA,0,5,15
NOA,0,3,17
NOA,0,0,0
NOA,0,60,45
NOA,0,74,0
NOA,0,25,0
NOA,0,30,0
NOA,0,30,0
NOA,0,60,0
NOA,0,10,0
NOA,0,48,0
NOA,0,35,0
NOA,0,120,0
NOA,0,80,0
NOA,0,62,0
NOA,0,206,0
